c1|c2|res_in|res_calc|res_in_adj_std|res_calc_adj_std|res_in_rank|res_calc_rank|d_i|d_i2
pizza.VegetableTopping|pizza.AnchoviesTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.PeperoniSausageTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.JalapenoPepperTopping|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.VegetableTopping|pizza.NamedPizza|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.VegetableTopping|pizza.PolloAdAstra|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.VegetableTopping|pizza.HotGreenPepperTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.RedOnionTopping|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.VegetableTopping|pizza.Napoletana|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.VegetableTopping|pizza.ThinAndCrispyBase|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.VegetableTopping|pizza.IceCream|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.American|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.VegetableTopping|pizza.FourCheesesTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.UnclosedPizza|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.VegetableTopping|pizza.GoatsCheeseTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.MixedSeafoodTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.CajunSpiceTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.ValuePartition|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.VegetableTopping|pizza.PetitPoisTopping|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.VegetableTopping|pizza.Rosa|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.VegetableTopping|pizza.HamTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.PrawnsTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.CheeseyVegetableTopping|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.VegetableTopping|pizza.RocketTopping|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.VegetableTopping|pizza.PizzaBase|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.OnionTopping|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.VegetableTopping|pizza.TomatoTopping|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.VegetableTopping|pizza.RosemaryTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.VegetableTopping|pizza.CheeseTopping|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
owl.Thing|pizza.MushroomTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.MozzarellaTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Fiorentina|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Mushroom|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PeperonataTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.SloppyGiuseppe|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.CaperTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.HotSpicedBeefTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.TobascoPepperSauce|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.GorgonzolaTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PizzaTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.Siciliana|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Capricciosa|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.AsparagusTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.OliveTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.LaReine|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.SauceTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.QuattroFormaggi|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.SultanaTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.GarlicTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Hot|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.SpinachTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.VegetableTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|owl.Thing|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
owl.Thing|pizza.Veneziana|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.SweetPepperTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.DomainConcept|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
owl.Thing|pizza.Spiciness|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
owl.Thing|pizza.ParmesanTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.FourSeasons|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Mild|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.Soho|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.ArtichokeTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.HerbSpiceTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.GreenPepperTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.Pizza|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.Food|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
owl.Thing|pizza.ChickenTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Medium|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.DeepPanBase|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.Caprina|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Margherita|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.LeekTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.SlicedTomatoTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.Giardiniera|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.SundriedTomatoTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.ParmaHamTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.Parmense|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PrinceCarlo|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.AmericanHot|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.MeatTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.FishTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.PepperTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Cajun|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.NutTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.FruitTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.FruttiDiMare|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PineKernels|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.AnchoviesTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PeperoniSausageTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.JalapenoPepperTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.NamedPizza|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.PolloAdAstra|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.HotGreenPepperTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
owl.Thing|pizza.RedOnionTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
owl.Thing|pizza.Napoletana|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.ThinAndCrispyBase|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.IceCream|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.American|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.FourCheesesTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.UnclosedPizza|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
owl.Thing|pizza.GoatsCheeseTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.MixedSeafoodTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.CajunSpiceTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.ValuePartition|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
owl.Thing|pizza.PetitPoisTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.Rosa|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.HamTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PrawnsTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.CheeseyVegetableTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.RocketTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.PizzaBase|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
owl.Thing|pizza.OnionTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.TomatoTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.RosemaryTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
owl.Thing|pizza.CheeseTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.Veneziana|pizza.MushroomTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.MozzarellaTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.Fiorentina|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.Mushroom|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.PeperonataTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.SloppyGiuseppe|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.CaperTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.HotSpicedBeefTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.TobascoPepperSauce|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.GorgonzolaTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.PizzaTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.Veneziana|pizza.Siciliana|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.Capricciosa|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.AsparagusTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.OliveTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.LaReine|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.SauceTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.QuattroFormaggi|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.SultanaTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.GarlicTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.Hot|0|0,125|0,0|-0,8506109957584675|3698,5|246,5|-3452,0|11916304,0
pizza.Veneziana|pizza.SpinachTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.VegetableTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|owl.Thing|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.Veneziana|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.Veneziana|pizza.SweetPepperTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.DomainConcept|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.Veneziana|pizza.Spiciness|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.ParmesanTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.FourSeasons|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.Mild|0|0,125|0,0|-0,8506109957584675|3698,5|246,5|-3452,0|11916304,0
pizza.Veneziana|pizza.Soho|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.ArtichokeTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.HerbSpiceTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.GreenPepperTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.Pizza|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.Food|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.Veneziana|pizza.ChickenTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.Medium|0|0,125|0,0|-0,8506109957584675|3698,5|246,5|-3452,0|11916304,0
pizza.Veneziana|pizza.DeepPanBase|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.Caprina|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.Margherita|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.LeekTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.SlicedTomatoTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.Giardiniera|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.SundriedTomatoTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.ParmaHamTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.Parmense|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.PrinceCarlo|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.AmericanHot|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.MeatTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.FishTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.PepperTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.Cajun|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.NutTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.FruitTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.FruttiDiMare|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.PineKernels|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.AnchoviesTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.PeperoniSausageTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.JalapenoPepperTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.NamedPizza|0|1,0|0,0|4,069811056049397|3698,5|7267,5|3569,0|12737761,0
pizza.Veneziana|pizza.PolloAdAstra|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.HotGreenPepperTopping|0|0,125|0,0|-0,8506109957584675|3698,5|246,5|-3452,0|11916304,0
pizza.Veneziana|pizza.RedOnionTopping|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.Veneziana|pizza.Napoletana|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.ThinAndCrispyBase|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.Veneziana|pizza.IceCream|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.Veneziana|pizza.American|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.FourCheesesTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.UnclosedPizza|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.Veneziana|pizza.GoatsCheeseTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.MixedSeafoodTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.CajunSpiceTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.ValuePartition|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.PetitPoisTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.Rosa|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.Veneziana|pizza.HamTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.PrawnsTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.CheeseyVegetableTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.RocketTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.PizzaBase|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.Veneziana|pizza.OnionTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.TomatoTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.RosemaryTopping|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
pizza.Veneziana|pizza.CheeseTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.SweetPepperTopping|pizza.MushroomTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.MozzarellaTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.SweetPepperTopping|pizza.Fiorentina|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.Mushroom|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.PeperonataTopping|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.SweetPepperTopping|pizza.SloppyGiuseppe|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.CaperTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.HotSpicedBeefTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.SweetPepperTopping|pizza.TobascoPepperSauce|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.SweetPepperTopping|pizza.GorgonzolaTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.SweetPepperTopping|pizza.PizzaTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.Siciliana|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.Capricciosa|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.AsparagusTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.OliveTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.LaReine|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.SauceTopping|0|0,25|0,0|-0,14769355978591542|3698,5|4567,5|869,0|755161,0
pizza.SweetPepperTopping|pizza.QuattroFormaggi|0|0,1429|0,0|-0,7499532189271981|3698,5|715,5|-2983,0|8898289,0
pizza.SweetPepperTopping|pizza.SultanaTopping|0|0,2|0,0|-0,42886053417493625|3698,5|3253,5|-445,0|198025,0
pizza.SweetPepperTopping|pizza.GarlicTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.Hot|0|0,1111|0,0|-0,9287754146386153|3698,5|31,5|-3667,0|13446889,0
pizza.SweetPepperTopping|pizza.SpinachTopping|0|0,3333|0,0|0,32073061954619325|3698,5|5730,5|2032,0|4129024,0
pizza.SweetPepperTopping|pizza.VegetableTopping|0|0,5|0,0|1,258141312159189|3698,5|6661,5|2963,0|8779369,0
pizza.SweetPepperTopping|owl.Thing|0|0,1667|0,0|-0,6161177391180243|3698,5|1821,5|-1877,0|3523129,0
